"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Della Kurnia saru","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-13T11:54:01.340Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURRdmV2VXB3RRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRdmV2VXB3RRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQvevUpwE%7CCgwI2Y7LvgYQkLyUogE%7C?hl=id","105735234509645892739","0","https://lh3.googleusercontent.com/a/ACg8ocLcMlxkMCqySJdHqgR5s3FlGMmpww_4TNJKlTzGfn6GGVyP2Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105735234509645892739?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Rohmah Azzahra","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-13T11:49:19.018Z",,,,,,,,,,,"5","5","4","ChdDSUhNMG9nS0VJQ0FnTURRdmRQTTJnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRdmRQTTJnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQvdPM2gE%7CCgsIv4zLvgYQgJLfCA%7C?hl=id","112794874458981827017","4","https://lh3.googleusercontent.com/a-/ALV-UjWz6yyD_T1dCeDtIrw4viB43G5rCo_AGgeN_ZBfrX7j8ZaARtY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112794874458981827017?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","enak makanannya dan rekomend harganya juga ga terlalu mahall, mantaap",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","arief hdytlh","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-13T11:49:17.669Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURRdmRQMFdnEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRdmRQMFdnEAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQvdP0Wg%7CCgwIvYzLvgYQ-PagvwI%7C?hl=id","115388180682888315320","14","https://lh3.googleusercontent.com/a-/ALV-UjWK-T6MEfbGQU0M_lRE69QY8l1FMM0fPbl8_Sf1UBqmHj2E3aVy=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115388180682888315320?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","pelayanan, kebersihan tempat dan rasa mantul",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","ELIA ROSA","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-13T11:40:37.686Z",,,,,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnTURRdmEzcDd3RRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRdmEzcDd3RRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQva3p7wE%7CCgwItYjLvgYQ2JidxwI%7C?hl=id","112750419186456737775","0","https://lh3.googleusercontent.com/a-/ALV-UjWxGv83hZRFDuagrpPtIap0eOSWCEOkpVY3FAhLK81cIKEKArk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112750419186456737775?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","4","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Fitri Ermalia","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T14:13:15.642Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURRNWNEbDlnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRNWNEbDlnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQ5cDl9gE%7CCgwI-6zGvgYQ0IGtsgI%7C?hl=id","110440396027343614275","0","https://lh3.googleusercontent.com/a-/ALV-UjWCHUdYKQ_aw3H6RD0BMZHjYuIRrbSpgRYTt6KswBQp4NbsgT0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110440396027343614275?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","adhi oiey","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T14:10:34.284Z",,,,,,,,,,,"4","5","4","ChdDSUhNMG9nS0VJQ0FnTURRcGQtQnBBRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRcGQtQnBBRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQpd-BpAE%7CCgwI2qvGvgYQiLDchwE%7C?hl=id","100430552173524578656","0","https://lh3.googleusercontent.com/a-/ALV-UjX1LgtZW7R-vobphAENSsCt1fTNK4SxMYbVI7CwcR14z8hxyffP=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100430552173524578656?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","lata alika","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T14:04:12.599Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURRcGVlS1FBEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRcGVlS1FBEAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQpeeKQA%7CCgwI3KjGvgYQ4O-LngI%7C?hl=id","105171168524236078192","1","https://lh3.googleusercontent.com/a-/ALV-UjUrs5kFBmmdLyl5YCTmgfYT4ny5yQmcBzGjbUfRqb2zjexxSNZr=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105171168524236078192?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Risha Nabila","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T14:01:40.707Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURRcGZ1QlhBEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRcGZ1QlhBEAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQpfuBXA%7CCgwIxKfGvgYQwIqw0QI%7C?hl=id","111712363982829235466","1","https://lh3.googleusercontent.com/a/ACg8ocKTwj4gVD0UWbt0etxlIvObEDzuYtaCMxGVlFBuu4FpxXZLyA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111712363982829235466?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Rizky Pros","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T13:58:57.770Z",,,,"Makan malam","Makan di tempat",,"Rp 25.000–50.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURRcGV1d0RREAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRcGV1d0RREAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQpeuwDQ%7CCgwIoabGvgYQoOyo7wI%7C?hl=id","110915695010746621479","1","https://lh3.googleusercontent.com/a-/ALV-UjXGcaQLnE7FFKzDzNftjR8ty5CIJ7SXvlMBmjZmFuRm1gcuG3YX=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110915695010746621479?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","WAFIQ AZIZAH","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T11:49:37.489Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURReGFyX2tnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURReGFyX2tnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQxar_kgE%7CCgwI0enFvgYQ2I_A6QE%7C?hl=id","110562227595797908757","4","https://lh3.googleusercontent.com/a-/ALV-UjWEcoQNabPUpQLKp6dsdxjwRFdjkYF6mkgQE1YRpga6z2-g7nZr=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110562227595797908757?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","Bagus enak pelayanan cepat",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Ajsgs Bahri","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T11:47:45.011Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURReFlxQWxnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURReFlxQWxnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQxYqAlgE%7CCgsI4ejFvgYQ2My9BQ%7C?hl=id","100602432131908938722","0","https://lh3.googleusercontent.com/a/ACg8ocKcAnlCPs-Lhj1KzS3byPvcj15Y0-OCMW2YOELx64FQ77Cj8A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100602432131908938722?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","ghifari rizky","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T11:46:03.706Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURReGRMaWpnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURReGRMaWpnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQxdLijgE%7CCgwI--fFvgYQqM_y0AI%7C?hl=id","107784542424849716552","0","https://lh3.googleusercontent.com/a/ACg8ocLm08rey6zPhW4nf8ipbj1-21phgcQ6KcGH3OnP3XUeNnN00w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107784542424849716552?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Arsita R","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"2 bulan lalu","2025-03-12T11:44:01.675Z",,,,,"Makan di tempat",,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURReGNLN0JBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90CNHUtvAGdxvfiL04x8m_d784SFW2ZlF3hIlecnXNwpVq8bDuJNhzyC1RXXCI1X6BSTHvhe3hpxFPdF-TuePxIn2HZq0pIUPk-YhjC0XyeS6vcG-j3gl8y9qjZexVQIkhILsOV0",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURReGNLN0JBEAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDQxcK7BA%7CCgwIgefFvgYQgMuJwgI%7C?hl=id","114693889176597132512","0","https://lh3.googleusercontent.com/a/ACg8ocIB5K5K3oP8Oe9MG63ocYRVsET_8O8-JpzZchCnr-HeeVirqZ4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114693889176597132512?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
