"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Muhammad Yusri","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-02-06T12:26:18.370Z",,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUR0dmZxSnR3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0dmZxSnR3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIDtvfqJtwE%7CCgwI6sqIrgYQiLzasAE%7C?hl=id","117344140879192800895","3","https://lh3.googleusercontent.com/a/ACg8ocJNLBYsgRKSHzHjh5vMwWpfPLgckG4A3SHc0Ap0S-_WsabF_wX0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117344140879192800895?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","M. Fajri Yanto,S.A.B","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-02-01T03:35:08.628Z",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN0bTVqYzdnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0bTVqYzdnRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICtm5jc7gE%7CCgwI7KLsrQYQsMzyqwI%7C?hl=id","117486415066795030139","6","https://lh3.googleusercontent.com/a-/ALV-UjWveeVDMB3YR861zYJMib6VbVuK0IJXcKLOB-V318wZhmhwGjWb=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117486415066795030139?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Malikhul Arifin Ghufraan","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-25T06:41:29.628Z",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUROM1p2TnNnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROM1p2TnNnRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIDN3ZvNsgE%7CCgwImYXIrQYQ4JzTqwI%7C?hl=id","106292105835827832731","128","https://lh3.googleusercontent.com/a-/ALV-UjUg1EDzJsCxP6gCi2fE6sakk-Jg8sijltBemH_N_ON1gMTpkClN=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106292105835827832731?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Pandi Junaidi","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-21T00:55:37.654Z",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUROZ28tY3l3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROZ28tY3l3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIDNgo-cywE%7CCgwIidexrQYQqLuauAI%7C?hl=id","106169191710722479935","3","https://lh3.googleusercontent.com/a-/ALV-UjXhrPPZpIQe6KOoXmK20_RsR0zldhUEwABK1V-gZbNE9ecCKV-S=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106169191710722479935?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","kata sandi","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-18T23:59:46.552Z",,,,"Makan malam","Bawa pulang",,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNOOTQtRklnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOOTQtRklnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICN94-FIg%7CCgwI8vamrQYQsPSqhwI%7C?hl=id","102944999248502844290","466","https://lh3.googleusercontent.com/a-/ALV-UjUv00hflilE2XLesAOAmpu-44LGYn0HYm6lqvOFVuDNjaHFxBaf=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/102944999248502844290?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Enak",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","M.Zalam Hibatullah","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-18T01:50:32.599Z",,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNONjlEWXV3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNONjlEWXV3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICN69DYuwE%7CCgwI6IeirQYQ-Kb3nQI%7C?hl=id","107502186363848091263","31","https://lh3.googleusercontent.com/a-/ALV-UjWWD_-igK7bwjMUdyHGEN0tUO9hz5fPiY8R8wy-B5Cu9V0DAtQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107502186363848091263?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Harap menghitung kembali setelah menerima uang kembalian dari Kasir",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Ria Hermawati / Aqila zahira","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-13T11:24:30.123Z",,"2024-01-14T03:34:58.000Z","Halo kak Ria Hermawati salam hangat dari sambel alu .Terimakasih telah meluangkan waktu anda untuk memberikan pendapat mengenai Restoran kami. Kami mengucapkan terimakasih atas komentar yang disampaikan dan kami akan selalu meningkatkan mutu pelayanan , cita rasa makanan serta fasitilas agar kedepannya menjadi lebih baik. Jika berkenan menghubungi kami langsung untuk menyampaikan pendapat, atau sarang bisa hubungi nomor 0852-6738-8898. Terimakasih sekali lagi dan kami akan selalu menunggu kedatangan kak Ria selanjutnya di restoran sambel alu untuk merasakan nikmatnya sensasi makan sambel sepuasnya . 

Dengan hormat,
Mangament Sambel Alu 
+62 852-6738-8898

","Makan siang","Makan di tempat","Rp 50.000–75.000",,,,"4","5","4","ChZDSUhNMG9nS0VJQ0FnSUNOc3JmRGZ3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOc3JmRGZ3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICNsrfDfw%7CCgsI7uWJrQYQuJ_zOg%7C?hl=id","114681694844717809281","29","https://lh3.googleusercontent.com/a-/ALV-UjVkEFDLzoVgc5dPEuxK-e1CxbXvcA5B0nvd2IZt4aZ1qj3D1Vbz=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114681694844717809281?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","4","Lampung","Jalan Dokter Susilo No.25","false","Tempatnya kurang memadai dikala hari libur, kurang baanyak. Jadi banyak pelanggan yg gak kebagian sehingga harus menunggu. Khususnya di jam makan",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","An toni","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-11T06:55:54.956Z",,"2024-01-14T03:31:11.000Z","Terimakasih kakak🥰
Semoga bisa jadi makanan favorit kak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰",,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNOd0lmS3R3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOd0lmS3R3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICNwIfKtwE%7CCgwI-qH-rAYQoOOayAM%7C?hl=id","105630580798075284700","220","https://lh3.googleusercontent.com/a-/ALV-UjUyUbCHfZoe8CIJHAowNMxEuM57wSjSrX-Mw_TvaUt0-4pXmZRH=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/105630580798075284700?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","sambelnya pedes, hebat kalo gak nangis",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","A'Lan Lintang","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-10T06:02:16.112Z",,"2024-01-14T03:49:31.000Z","Terimakasih kak🥰
Di tunggu kedatangan selanjutnya kak, untuk menikmati sensasi makan sambel sepuasnya😍",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQxaTdmdGRnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQxaTdmdGRnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID1i7ftdg%7CCgsI6OX4rAYQgPrcNQ%7C?hl=id","117723359266075934037","239","https://lh3.googleusercontent.com/a-/ALV-UjUPdQCtvf0DJVp-Pa6VStbrnoYHLx4Nmw2rzCk_JZnFJJGb-d9AGA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/117723359266075934037?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","4","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Qa-i Hadi","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2024-01-05T23:43:14.185Z",,"2024-01-14T03:51:23.000Z","Bapak Qa-i hadi yang terhormat,
Salam Hangat dari Sambel alu,Kami sangat berterima kasih atas komentar Bapak mengenai kunjungan di Sambel alu yang sangat menyenangkan bagi kami saat menerima ulasan dari Bapak Kami akan memberitahukan komentar Bapak ini kepada tim kami. Kami yakin bahwa hal ini akan menjadi motivasi bagi kami semua staff karena kami berusaha untuk terus meningkatkan kualitas layanan kami.
Sekali lagi terimakasih kami karena Bapak telah memberikan pengalaman dan kami berharap kunjungan Bapak berikutnya akan tetap menyenangkan seperti kunjungan sebelumnya
Hormat Kami,

Nurul Latifah Hanum 
Head of Marketing

","Makan malam","Makan di tempat","Rp 50.000–75.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUQxX0tqU01nEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQxX0tqU01nEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID1_KjSMg%7CCgsIkqjirAYQ6P_HWA%7C?hl=id","108265611806249232870","36","https://lh3.googleusercontent.com/a-/ALV-UjURw-HoiGcc7egqDQeENNZ3gZoyKrz0g1xZwucdtVr2jGGUqbqp=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108265611806249232870?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Banyak pilihan Menu dan harga cukup terjangkau",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Dewi Dewi","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2023-12-31T11:02:07.457Z",,"2024-01-14T03:51:59.000Z","Terimakasih banyak kakak🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍","Makan malam","Makan di tempat",,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUMxa1pPNzZRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxa1pPNzZRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIC1kZO76QE%7CCgwIr5TFrAYQ0Kiu2gE%7C?hl=id","118355627306775384437","8","https://lh3.googleusercontent.com/a/ACg8ocItXJcTsW-5YAnCqydAuDwHYFJ7mjXTkdv0hVvP4dvTbo0cS3E=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/118355627306775384437?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Nevi Hasankunevi","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2023-12-31T04:46:08.600Z",,"2024-01-14T03:52:40.000Z","Terimakasih kak🥰
Semoga bisa jadi makanan favorit kak ya, mimin tunggu kedatangan selanjutnya kak🥰
Alu Cinta Padamu🤍",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMxNGFxWmVnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxNGFxWmVnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIC14aqZeg%7CCgwIkOTDrAYQ0JS5ngI%7C?hl=id","116954803074638869380","1","https://lh3.googleusercontent.com/a-/ALV-UjVHc47cJlm0gN8poBd6ApjBxADHpIwhw1Wi7OpmE035izMM1BQp=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116954803074638869380?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","emmy herlina","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"setahun lalu","2023-12-26T05:00:14.880Z",,"2024-01-14T03:54:57.000Z","Ibu emmy herlina yang terhormat,
Salam Hangat dari Sambel alu,Kami sangat berterima kasih atas komentar ibu mengenai kunjungan di Sambel alu yang sangat menyenangkan bagi kami saat menerima ulasan dari ibu Kami akan memberitahukan komentar ibu ini kepada tim kami. Kami yakin bahwa hal ini akan menjadi motivasi bagi kami semua staff karena kami berusaha untuk terus meningkatkan kualitas layanan kami.
Sekali lagi terimakasih kami karena ibu telah memberikan pengalaman dan kami berharap kunjungan ibu berikutnya akan tetap menyenangkan seperti kunjungan sebelumnya
Hormat Kami,

Nurul Latifah Hanum 
Head of Marketing

","Makan siang","Makan di tempat","Rp 50.000–75.000",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUMxd3BHeml3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxd3BHeml3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIC1wpGziwE%7CCgwI3ruprAYQoOaIpAM%7C?hl=id","115407565118677064265","24","https://lh3.googleusercontent.com/a-/ALV-UjVDNueWf2aBupk7IxuIHn6UvwpyFv6hh7x_pGnJHzrr06mePJo5=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/115407565118677064265?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Suka sekali. Nuansanya juga islami. Pelayan2nya baik dan rajin sholat",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
