"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Agustio Hermawan","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-21T08:51:03.564Z",,"2023-12-17T07:30:29.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURWaDZTU2RREAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWaDZTU2RREAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgIDVh6SSdQ%7CCgwI9-j7uQYQoJqcjQI%7C?hl=id","108128650009148919689","5","https://lh3.googleusercontent.com/a-/ALV-UjWyA44XQKGTaCAR2Scd728di9TeZcfO38_-9pwPq-PbnevTTF-s=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108128650009148919689?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Eka Putra MA","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-21T05:55:29.748Z",,"2024-11-21T06:28:07.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Sarapan siang","Makan di tempat",,"Rp 75.000–100.000",,,,"5","5","4","ChZDSUhNMG9nS0VJQ0FnSUNQNktqUElBEAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQNktqUElBEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgICP6KjPIA%7CCgwI0Zb7uQYQyO-J5QI%7C?hl=id","109201277725055582575","55","https://lh3.googleusercontent.com/a-/ALV-UjW2zTGKJfle5chIBF4nZ0yOarYDfeqzWiRyCoSnZuC7EH8arQ60=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/109201277725055582575?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","false","id","0","-5.4868031","105.2528811","kiky rahmadian","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-16T12:33:13.061Z",,"2024-11-16T14:32:56.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUQzNmRlcjZBRRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzNmRlcjZBRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgID36der6AE%7CCgsIiaLiuQYQ8LqiHQ%7C?hl=id","112812478285428918552","3","https://lh3.googleusercontent.com/a-/ALV-UjWBv9fYsYSQPn6vI6mv6qkfXHOUYyY7FsnDgb7pcwnDuSIZ46Jw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112812478285428918552?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Lutfia Rahmannisa","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-15T16:51:51.721Z",,"2024-11-16T14:32:47.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan malam","Makan di tempat",,"Rp 100.000–125.000",,,,"4","5","4","ChZDSUhNMG9nS0VJQ0FnSUQzZ1lLQUN3EAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzZ1lLQUN3EAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgID3gYKACw%7CCgwIp_jduQYQsNXo1wI%7C?hl=id","102346784477111840484","419","https://lh3.googleusercontent.com/a-/ALV-UjVG79xjBVkseKBLQNAozHtGxlGXoY50-mIXWNeErNb_FsspJu1elg=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/102346784477111840484?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","Makanannya enak2 bangeeett. Suka sama bumbu asam manisnya. Terus seafoodnya fresh dan masaknya gak overcook. Harganya juga masih worth it.

Saran dikit untuk para waitersnya bisa lebih banyak senyum lagi ya kak. Biar pembeli juga senang.

Suasananya mantap sembari menikmati sunset!",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Raja Sampoerna Jaya","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-11T23:05:12.199Z",,"2024-11-16T14:33:11.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQzbVBPdi1RRRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzbVBPdi1RRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgID3mPOv-QE%7CCgsIqJvKuQYQ8LusXw%7C?hl=id","116033364461393337080","11","https://lh3.googleusercontent.com/a-/ALV-UjXoBZx49qPDdm7JPT8yCBmoMx_p8PgVyP0bIbiEw6Mn5Q-8zvA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/116033364461393337080?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false","Oke",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Neli Yama123","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-11T05:45:35.303Z",,"2024-11-16T14:33:19.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan siang","Makan di tempat",,"Rp 100.000–125.000",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUQzNElUcXRRRRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzNElUcXRRRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgID34ITqtQE%7CCgwI_7PGuQYQ0OvPkAE%7C?hl=id","107195707273430714730","2","https://lh3.googleusercontent.com/a/ACg8ocJvyzXbGbBoX6Rf56kj2i5iDMPTuExrO7FbqqHTdQyG43SqWA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107195707273430714730?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","erwin indraputra","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-10T13:45:28.233Z",,"2024-11-16T14:33:27.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan siang","Makan di tempat",,,,,,"3","4","3","ChdDSUhNMG9nS0VJQ0FnSUMzcjdlV293RRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzcjdlV293RRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgIC3r7eWowE%7CCgsI-PHCuQYQ0MiXbw%7C?hl=id","111150699718781564391","30","https://lh3.googleusercontent.com/a-/ALV-UjVax5RSs9cymFlS26uuXbp8kfEUmbMQhiV8Wi3D3JKTXKJq0k4=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111150699718781564391?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Atu sari","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-08T23:54:58.419Z",,"2024-11-16T14:33:34.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMzMDctcmV3EAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzMDctcmV3EAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgIC307-rew%7CCgwI0sm6uQYQyLn-xwE%7C?hl=id","108105839162377289396","23","https://lh3.googleusercontent.com/a/ACg8ocIsnwMuQcu18bOIkPDlFS2kIu76N_M7B1vJBEKhizBInH-700Ke=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108105839162377289396?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Qamariah Golda","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-05T07:31:36.112Z",,"2024-11-16T14:33:47.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUMzNXNEWGpBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bg5KGqvQZdUu4VjbdzzzqF4J6aFvU70uNt0w53iarWD3vvyBfPnhkyIPFBsio0eQjS8cZcJku_DniH7rHkuuJ67YdJFmj6cgp9Z4ZL1BVCWamWEg3aj4esRnQbvCiR1HrTajxK","https://lh3.googleusercontent.com/geougc-cs/AB3l90Ck3Fu-6uXMNnj6lMUyoIhfObfe-59xuSbW_H4RuZnzmg7H9y5XwfWfrajMX_iwURujX3tcwUaggzLo5eFHd1DcT3sEgRQ9zhxCvt-rDxZXTrOYICPnH1ww0IjRpMHlApIFkKtv","https://lh3.googleusercontent.com/geougc-cs/AB3l90CaIN22pgExB_LYX_bsIKeKkRuagkeOzGGOc9JBTjnc_T80jiEesIUq3Son3_t77jRa3e2cqkDnpH-HiaAjOkuKrOjefqryF4SOZtnR7RTK543vHbXa7VJzrOu_IUNY6xErAko9gw","https://lh3.googleusercontent.com/geougc-cs/AB3l90AR_Akzt94NCmFVitVM2vQ6BZfIIKhO1U5M15q9hquuLR7s6NxeF_GygyeG5s_sY3-MKr20BgOrJRmt9RV3zl3uu-C4-r1ktqGP4wL2N1ZelsyZfsnQKlH07USWeNMEdWUHE57D","https://lh3.googleusercontent.com/geougc-cs/AB3l90CLD9o_lXb2ByXVD0is9qmtjJ_M9zPhr6caz-8aB9ILchHHx85zoO2JF1KCCsqd2VEoro1Y-v8AegpWaA5FND2vvUWQeOs5Z2c8sjQhCbxH-lHfJXijt9P_H0ELH11Ke0aL6BYT","https://lh3.googleusercontent.com/geougc-cs/AB3l90Ahb3kT8GAXdxCb45R8v2dlCu-jAGy6PZKaswqMdlduFnHNOxtgwHqn4j2g9zgi6kqWhCAm_WNU_cC6x1tVXPO5wwlP_1X67KKjzQwnpSfFX4t7lIxI2pLERBQdNeTudF_ijLtR","https://lh3.googleusercontent.com/geougc-cs/AB3l90CwR3aK-5SjSVvpiNUuu5ujTOQzpJV3q05KWeomNrbJp8UlYauApdMTpMuo1xxTc7szSeqR80ixq2oC9fT2h0TxunpEbkNNRAvqy1_wL7osiqv3hKTaztXNAzncuNmao0kUBuBvhA","https://lh3.googleusercontent.com/geougc-cs/AB3l90DZ-DcjeAVh_kkP_F4_QSkppzXMKc-OWO36-pCPTCQ88_2xZFyoYR8XbVLObyWqyyV05vwio-2RSXnU_zUodEseGP97dqaZAPJNqyRJh3QXHKuF-M5bAG0Qyshks-RKZH-mUkzN",,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzNXNEWGpBRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgIC35sDXjAE%7CCgsI2JOnuQYQkMjdNQ%7C?hl=id","113015662449773703854","76","https://lh3.googleusercontent.com/a-/ALV-UjWezZT08uZONjqS4Zs0Kx1LApIX1BR0yAxaY3KTFA2dfnlc3SJT=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/113015662449773703854?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","Pemandangan laut, menangkan. Makanan enak. Harga sesuai kantong. Parkiran luas, Toilet bersih, Makanan cepat penyajiannya. Tempat sholat bersih.",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Diapen Warezki Akbar","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","6 bulan lalu","2024-11-04T05:01:26.742Z",,"2024-11-08T01:39:44.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁","Makan malam","Makan di tempat",,"Rp 250.000+","Tidak yakin",,,"4","5","4","ChZDSUhNMG9nS0VJQ0FnSUMzb3FPRmNBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90D27lOi7XoLmxvfZISsB-v6HAcyIWeWsZDFC4wDGIcLfv8CTv7bg943DPyb_qolsckoqL3LyH_jb2nSaaEh4piU9T-3VEl65QzC-dLGdFhbW0i-mOQ4MuNOKVy1NZaP6Y2IA_Yn6g","https://lh3.googleusercontent.com/geougc-cs/AB3l90DBvlcF_Y7p_fNp2nk18GzWXHqAq5qtNZEnJB7p0wqGh6JAxqIdTixeyBUNh02UypcHUlTKcaB_mpKX2k53kgfKwGikTdnkfa3erA3ZwP6-Ty-aCKv7Gnp8KCSrRuO9wnHr_Vae",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzb3FPRmNBEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgIC3oqOFcA%7CCgwIpqqhuQYQ2Knw4QI%7C?hl=id","105391003886341082080","3","https://lh3.googleusercontent.com/a-/ALV-UjVdeh6Kvl1-2NAqKYZ8AqY9yG1uJ9GCv8DfsfSPydQHI9zKzdMw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/105391003886341082080?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false","+++
1. Untuk taste, so far ini seafood paling enak yg pernah saya makan di lampung. Approved! ⭐️ bahkan saya bawa left over ke rumah dan dipanasin lagi buat makan besok nya pun masih enak.
2. Owner ramah dan welcome sekali
3. Parkir gratis

- - -
1. Untuk tempat nya lumayan bersih, tapi sayangnya pada saat saya makan disana meja makan saya sempat didatangi lalat yg gede banget. Saran saya untuk Hal ini baik nya owner menyediakan lilin atau lem lalat supaya makanan tidak dihinggapi lalat. Agar makanan jadi lebih higienis.
2. Lokasi parkir motor Nya bingung, ga ada sign/tanda parkir motor, jadi sempet muter muter buat cari spot parkir motor.
3. Lokasi Nya agak jauh dr pusat kota.
4. Ada beberapa staff yg kurang service oriented, but still acceptable. Might need a little improve, untuk bisa lebih ramah lagi seperti owner nya.",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
